Archetype,House number,CAH Type,Operation,Solar,Grid Cost,Optimal PV,Optimal Battery,Total Cost,Total Load,Grid Import
Semi-detached,Semi-detachedD_37.txt,H3,hybrid_bidirectional,worst,147.777,5.25,2.925,12429.0,3270.7,1534.5
Detached,DetachedA_7.txt,H3,safe_unidirectional,best,382.822,2.38,6.075,7914.0,3123.62,1460.73
Semi-detached,Semi-detachedD_37.txt,H3,hybrid_bidirectional,best,144.56,2.59,0.45,5655.0,3306.48,1529.15
Detached,DetachedA_7.txt,H3,hybrid_bidirectional,worst,147.062,5.11,3.15,12243.0,3308.44,1519.01
Semi-detached,Semi-detachedA_16.txt,H3,safe_unidirectional,worst,394.242,4.62,9.45,14238.0,2950.61,1460.53
Detached,DetachedA_7.txt,H3,hybrid_bidirectional,best,140.352,2.45,0.675,5469.0,3347.31,1518.1
Semi-detached,Semi-detachedA_16.txt,H3,safe_unidirectional,best,367.059,2.31,6.3,7875.0,2950.61,1398.85
Semi-detached,Semi-detachedA_0.txt,H3,safe_unidirectional,worst,363.441,4.13,8.55,12777.0,2807.57,1365.35
Semi-detached,Semi-detachedA_16.txt,H3,hybrid_bidirectional,worst,142.581,5.04,6.525,13716.0,3095.45,1452.34
Detached,DetachedD_22.txt,H3,safe_unidirectional,worst,392.457,3.85,9.225,12513.0,3002.05,1454.55
Semi-detached,Semi-detachedA_16.txt,H3,hybrid_bidirectional,best,135.801,2.59,0.675,5763.0,3139.84,1407.51
Semi-detached,Semi-detachedA_0.txt,H3,safe_unidirectional,best,347.167,2.1,5.625,7110.0,2807.57,1345.68
Semi-detached,Semi-detachedA_0.txt,H3,hybrid_bidirectional,worst,134.495,4.83,2.475,11331.0,2975.64,1392.68
Detached,DetachedD_22.txt,H3,safe_unidirectional,best,373.325,2.17,5.85,7365.0,3002.05,1417.95
Semi-detached,Semi-detachedA_0.txt,H3,hybrid_bidirectional,best,134.31,2.24,0.45,4920.0,3000.21,1395.82
Detached,DetachedD_22.txt,H3,hybrid_bidirectional,worst,142.327,4.76,2.7,11292.0,3192.88,1466.66
Semi-detached,Semi-detachedD_7.txt,H3,safe_unidirectional,worst,373.823,4.13,8.325,12669.0,2838.31,1389.2
Detached,DetachedD_22.txt,H3,hybrid_bidirectional,best,139.236,2.31,0.45,5067.0,3226.22,1484.7
Semi-detached,Semi-detachedD_7.txt,H3,safe_unidirectional,best,348.254,2.17,5.85,7365.0,2838.31,1337.91
Semi-detached,Semi-detachedD_7.txt,H3,hybrid_bidirectional,worst,122.355,4.83,3.375,11763.0,3007.56,1401.84
Semi-detached,Semi-detachedA_15.txt,H3,safe_unidirectional,worst,383.385,3.99,9.45,12915.0,2891.08,1416.58
Semi-detached,Semi-detachedD_7.txt,H3,hybrid_bidirectional,best,124.291,2.38,0.225,5106.0,3048.8,1402.67
Detached,DetachedD_21.txt,H3,safe_unidirectional,worst,409.651,4.55,9.9,14307.0,3092.06,1499.32
Semi-detached,Semi-detachedA_15.txt,H3,safe_unidirectional,best,356.622,2.24,5.85,7512.0,2891.08,1361.28
Semi-detached,Semi-detachedA_15.txt,H3,hybrid_bidirectional,worst,136.321,4.97,2.925,11841.0,3064.64,1403.21
Semi-detached,Semi-detachedA_3.txt,H3,safe_unidirectional,worst,378.02,3.99,8.55,12483.0,2945.79,1429.88
Detached,DetachedD_21.txt,H3,safe_unidirectional,best,383.243,2.45,5.85,7953.0,3092.06,1451.66
Semi-detached,Semi-detachedA_15.txt,H3,hybrid_bidirectional,best,135.655,2.38,0.675,5322.0,3090.68,1403.17
Detached,DetachedD_21.txt,H3,hybrid_bidirectional,worst,148.596,5.18,4.5,13038.0,3267.61,1504.19
Detached,DetachedD_40.txt,H3,safe_unidirectional,worst,414.384,3.92,9.225,12660.0,3138.86,1515.79
Semi-detached,Semi-detachedA_3.txt,H3,safe_unidirectional,best,363.095,2.24,6.075,7620.0,2945.79,1397.83
Detached,DetachedD_21.txt,H3,hybrid_bidirectional,best,143.017,2.59,0.45,5655.0,3314.91,1492.97
Semi-detached,Semi-detachedA_3.txt,H3,hybrid_bidirectional,worst,132.078,4.69,2.7,11145.0,3109.92,1430.37
Detached,DetachedD_40.txt,H3,safe_unidirectional,best,385.277,2.45,5.175,7629.0,3138.86,1460.24
Semi-detached,Semi-detachedA_3.txt,H3,hybrid_bidirectional,best,130.044,2.45,0.225,5253.0,3147.49,1416.22
Semi-detached,Semi-detachedA_17.txt,H3,safe_unidirectional,worst,377.685,4.13,9.0,12993.0,2886.19,1403.78
Detached,DetachedD_40.txt,H3,hybrid_bidirectional,worst,148.537,4.76,2.925,11400.0,3324.17,1504.96
Detached,DetachedD_40.txt,H3,hybrid_bidirectional,best,143.808,2.45,0.225,5253.0,3365.58,1532.77
Semi-detached,Semi-detachedA_17.txt,H3,safe_unidirectional,best,354.999,2.24,5.85,7512.0,2886.19,1358.22
Semi-detached,Semi-detachedA_10.txt,H3,safe_unidirectional,worst,386.664,4.2,9.0,13140.0,2915.92,1427.96
Semi-detached,Semi-detachedA_17.txt,H3,hybrid_bidirectional,worst,132.913,4.97,3.375,12057.0,3054.1,1413.62
Semi-detached,Semi-detachedA_17.txt,H3,hybrid_bidirectional,best,130.922,2.38,0.45,5214.0,3092.11,1415.0
Detached,DetachedA_2.txt,H3,safe_unidirectional,worst,406.584,4.41,8.775,13473.0,3117.22,1505.27
Semi-detached,Semi-detachedA_10.txt,H3,safe_unidirectional,best,364.407,2.17,6.075,7473.0,2915.92,1386.84
Semi-detached,Semi-detachedA_10.txt,H3,hybrid_bidirectional,worst,138.463,4.9,3.15,11802.0,3088.8,1387.33
Detached,DetachedA_2.txt,H3,safe_unidirectional,best,382.194,2.24,6.3,7728.0,3117.22,1466.69
Semi-detached,Semi-detachedA_10.txt,H3,hybrid_bidirectional,best,136.517,2.38,0.45,5214.0,3123.48,1432.14
Semi-detached,Semi-detachedD_6.txt,H3,safe_unidirectional,worst,398.5,4.27,9.45,13503.0,3010.07,1467.26
Detached,DetachedA_2.txt,H3,hybrid_bidirectional,worst,148.386,5.11,2.7,12027.0,3306.7,1514.64
Detached,DetachedA_2.txt,H3,hybrid_bidirectional,best,148.727,2.45,0.675,5469.0,3336.19,1525.7
Semi-detached,Semi-detachedD_6.txt,H3,safe_unidirectional,best,378.743,2.24,6.525,7836.0,3010.07,1432.83
Semi-detached,Semi-detachedD_6.txt,H3,hybrid_bidirectional,worst,140.411,5.11,3.375,12351.0,3187.58,1452.83
Semi-detached,Semi-detachedA_14.txt,H3,safe_unidirectional,worst,381.762,4.06,9.0,12846.0,2949.42,1430.16
Semi-detached,Semi-detachedD_6.txt,H3,hybrid_bidirectional,best,136.393,2.45,0.675,5469.0,3220.64,1433.56
Detached,DetachedD_35.txt,H3,safe_unidirectional,worst,426.532,4.34,11.025,14406.0,3186.66,1557.12
Semi-detached,Semi-detachedA_14.txt,H3,safe_unidirectional,best,362.257,2.17,6.3,7581.0,2949.42,1385.51
Semi-detached,Semi-detachedA_14.txt,H3,hybrid_bidirectional,worst,138.125,4.83,3.375,11763.0,3127.63,1435.49
Semi-detached,Semi-detachedA_13.txt,H3,safe_unidirectional,worst,395.564,4.41,8.775,13473.0,2984.51,1461.64
Detached,DetachedD_35.txt,H3,safe_unidirectional,best,401.939,2.38,6.525,8130.0,3186.66,1508.44
Semi-detached,Semi-detachedA_14.txt,H3,hybrid_bidirectional,best,136.487,2.31,0.675,5175.0,3163.55,1456.45
Detached,DetachedA_58.txt,H3,safe_unidirectional,worst,397.757,4.34,8.775,13326.0,3016.4,1460.97
Detached,DetachedD_35.txt,H3,hybrid_bidirectional,worst,150.084,5.53,3.825,13449.0,3362.67,1522.56
Semi-detached,Semi-detachedA_13.txt,H3,safe_unidirectional,best,375.107,2.24,6.075,7620.0,2984.51,1420.58
Detached,DetachedD_35.txt,H3,hybrid_bidirectional,best,147.951,2.59,0.9,5871.0,3405.32,1552.73
Semi-detached,Semi-detachedA_13.txt,H3,hybrid_bidirectional,worst,140.83,4.97,3.825,12273.0,3150.77,1466.95
Detached,DetachedA_58.txt,H3,safe_unidirectional,best,380.06,2.38,5.85,7806.0,3016.4,1431.47
Semi-detached,Semi-detachedA_13.txt,H3,hybrid_bidirectional,best,138.042,2.45,0.675,5469.0,3189.04,1472.2
Semi-detached,Semi-detachedA_7.txt,H3,safe_unidirectional,worst,410.623,4.41,9.225,13689.0,3121.72,1511.95
Detached,DetachedA_58.txt,H3,hybrid_bidirectional,worst,149.223,5.11,2.925,12135.0,3189.51,1473.1
Detached,DetachedA_58.txt,H3,hybrid_bidirectional,best,146.099,2.45,0.675,5469.0,3222.31,1490.82
Semi-detached,Semi-detachedA_7.txt,H3,safe_unidirectional,best,383.262,2.31,5.85,7659.0,3121.72,1464.19
Semi-detached,Semi-detachedA_38.txt,H3,safe_unidirectional,worst,388.278,4.2,9.0,13140.0,2988.05,1440.75
Semi-detached,Semi-detachedA_7.txt,H3,hybrid_bidirectional,worst,154.994,5.11,3.375,12351.0,3304.09,1495.19
Semi-detached,Semi-detachedA_7.txt,H3,hybrid_bidirectional,best,149.213,2.52,0.225,5400.0,3347.58,1516.84
Semi-detached,Semi-detachedA_38.txt,H3,safe_unidirectional,best,365.016,2.17,5.85,7365.0,2988.05,1406.55
Detached,DetachedA_49.txt,H3,safe_unidirectional,worst,404.116,4.2,9.0,13140.0,3060.21,1491.21
Semi-detached,Semi-detachedA_38.txt,H3,hybrid_bidirectional,worst,140.021,4.9,2.925,11694.0,3169.58,1459.36
Detached,DetachedA_49.txt,H3,safe_unidirectional,best,380.728,2.31,5.85,7659.0,3060.21,1444.77
Semi-detached,Semi-detachedA_38.txt,H3,hybrid_bidirectional,best,141.114,2.31,0.45,5067.0,3202.56,1479.07
Semi-detached,Semi-detachedD_40.txt,H3,safe_unidirectional,worst,405.146,4.27,9.225,13395.0,3079.95,1520.07
Detached,DetachedA_49.txt,H3,hybrid_bidirectional,worst,143.956,5.11,2.025,11703.0,3250.77,1474.94
Detached,DetachedA_49.txt,H3,hybrid_bidirectional,best,138.487,2.45,0.45,5361.0,3274.63,1474.06
Semi-detached,Semi-detachedD_40.txt,H3,safe_unidirectional,best,381.595,2.24,6.3,7728.0,3079.95,1461.17
Semi-detached,Semi-detachedD_40.txt,H3,hybrid_bidirectional,worst,151.701,4.9,3.6,12018.0,3250.63,1524.02
Semi-detached,Semi-detachedA_28.txt,H3,safe_unidirectional,worst,391.146,3.92,9.0,12552.0,2965.62,1450.52
Semi-detached,Semi-detachedD_40.txt,H3,hybrid_bidirectional,best,150.41,2.38,0.9,5430.0,3284.66,1510.66
Semi-detached,Semi-detachedA_28.txt,H3,safe_unidirectional,best,364.064,2.31,5.4,7443.0,2965.62,1392.83
Detached,DetachedD_23.txt,H3,safe_unidirectional,worst,429.397,4.55,9.675,14199.0,3220.45,1578.43
Semi-detached,Semi-detachedA_12.txt,H3,safe_unidirectional,worst,378.639,3.99,8.775,12591.0,2920.79,1409.1
Semi-detached,Semi-detachedA_28.txt,H3,hybrid_bidirectional,worst,138.176,4.83,2.025,11115.0,3157.42,1474.87
Detached,DetachedD_23.txt,H3,safe_unidirectional,best,404.328,2.45,6.3,8169.0,3220.45,1527.49
Semi-detached,Semi-detachedA_28.txt,H3,hybrid_bidirectional,best,137.624,2.38,0.225,5106.0,3184.84,1484.15
Detached,DetachedA_6.txt,H3,safe_unidirectional,worst,400.472,4.13,9.0,12993.0,3021.89,1469.29
Semi-detached,Semi-detachedA_12.txt,H3,safe_unidirectional,best,357.805,2.17,5.85,7365.0,2920.79,1361.73
Detached,DetachedD_23.txt,H3,hybrid_bidirectional,worst,150.24,5.46,3.825,13302.0,3406.21,1553.25
Semi-detached,Semi-detachedA_12.txt,H3,hybrid_bidirectional,worst,128.553,4.76,2.25,11076.0,3108.18,1399.32
Detached,DetachedD_23.txt,H3,hybrid_bidirectional,best,151.016,2.66,0.9,6018.0,3436.89,1558.02
Detached,DetachedA_6.txt,H3,safe_unidirectional,best,376.077,2.24,5.85,7512.0,3021.89,1426.02
Semi-detached,Semi-detachedA_12.txt,H3,hybrid_bidirectional,best,129.598,2.38,0.225,5106.0,3137.29,1409.2
Semi-detached,Semi-detachedD_33.txt,H3,safe_unidirectional,worst,390.414,3.92,9.0,12552.0,2978.11,1439.73
Detached,DetachedA_6.txt,H3,hybrid_bidirectional,worst,147.505,4.9,2.925,11694.0,3199.49,1448.44
Detached,DetachedA_6.txt,H3,hybrid_bidirectional,best,145.801,2.38,0.225,5106.0,3239.53,1477.64
Semi-detached,Semi-detachedD_33.txt,H3,safe_unidirectional,best,365.835,2.24,5.625,7404.0,2978.11,1389.04
Semi-detached,Semi-detachedA_39.txt,H3,safe_unidirectional,worst,390.692,4.27,8.325,12963.0,2935.08,1436.24
Semi-detached,Semi-detachedD_33.txt,H3,hybrid_bidirectional,worst,136.344,4.69,2.475,11037.0,3172.65,1440.26
Semi-detached,Semi-detachedD_33.txt,H3,hybrid_bidirectional,best,136.212,2.31,0.45,5067.0,3199.93,1483.54
Semi-detached,Semi-detachedA_39.txt,H3,safe_unidirectional,best,362.484,2.24,5.625,7404.0,2935.08,1373.86
Detached,DetachedA_48.txt,H3,safe_unidirectional,worst,409.041,4.34,9.45,13650.0,3088.37,1496.88
Semi-detached,Semi-detachedA_39.txt,H3,hybrid_bidirectional,worst,138.595,4.83,3.6,11871.0,3100.19,1415.95
Detached,DetachedA_48.txt,H3,safe_unidirectional,best,387.495,2.31,6.075,7767.0,3088.37,1450.84
Semi-detached,Semi-detachedA_39.txt,H3,hybrid_bidirectional,best,137.725,2.31,0.675,5175.0,3131.41,1426.54
Semi-detached,Semi-detachedD_4.txt,H3,safe_unidirectional,worst,402.682,3.99,8.775,12591.0,3055.86,1495.14
Detached,DetachedA_48.txt,H3,hybrid_bidirectional,worst,141.61,5.18,3.375,12498.0,3251.34,1473.34
Detached,DetachedA_48.txt,H3,hybrid_bidirectional,best,137.917,2.45,0.45,5361.0,3287.87,1481.2
Semi-detached,Semi-detachedD_4.txt,H3,safe_unidirectional,best,378.366,2.24,6.075,7620.0,3055.86,1441.01
Semi-detached,Semi-detachedA_4.txt,H3,safe_unidirectional,worst,394.192,4.55,8.775,13767.0,2957.24,1436.84
Semi-detached,Semi-detachedD_4.txt,H3,hybrid_bidirectional,worst,134.945,4.76,2.475,11184.0,3242.87,1467.48
Semi-detached,Semi-detachedD_4.txt,H3,hybrid_bidirectional,best,139.82,2.38,0.225,5106.0,3274.24,1491.94
Semi-detached,Semi-detachedA_4.txt,H3,safe_unidirectional,best,368.434,2.24,5.85,7512.0,2957.24,1392.88
Detached,DetachedD_37.txt,H3,safe_unidirectional,worst,424.96,4.06,9.0,12846.0,3192.1,1542.09
Semi-detached,Semi-detachedA_4.txt,H3,hybrid_bidirectional,worst,147.07,4.97,4.95,12813.0,3104.91,1429.61
Semi-detached,Semi-detachedA_2.txt,H3,safe_unidirectional,worst,363.145,4.13,8.325,12669.0,2809.68,1361.22
Semi-detached,Semi-detachedA_4.txt,H3,hybrid_bidirectional,best,140.113,2.31,0.9,5283.0,3143.42,1438.71
Detached,DetachedD_37.txt,H3,safe_unidirectional,best,403.321,2.31,5.85,7659.0,3192.1,1503.36
Semi-detached,Semi-detachedA_2.txt,H3,safe_unidirectional,best,345.565,2.17,5.85,7365.0,2809.68,1318.29
Semi-detached,Semi-detachedD_1.txt,H3,safe_unidirectional,worst,404.041,4.9,9.9,15042.0,3028.92,1477.74
Detached,DetachedD_37.txt,H3,hybrid_bidirectional,worst,151.522,4.83,2.25,11223.0,3397.09,1571.49
Semi-detached,Semi-detachedA_2.txt,H3,hybrid_bidirectional,worst,135.067,4.76,3.6,11724.0,2959.25,1377.58
Detached,DetachedD_37.txt,H3,hybrid_bidirectional,best,147.961,2.45,0.45,5361.0,3422.31,1557.82
Semi-detached,Semi-detachedD_1.txt,H3,safe_unidirectional,best,388.414,2.31,6.75,8091.0,3028.92,1446.0
Semi-detached,Semi-detachedA_2.txt,H3,hybrid_bidirectional,best,128.549,2.31,0.675,5175.0,2997.89,1389.39
Semi-detached,Semi-detachedD_27.txt,H3,safe_unidirectional,worst,395.723,4.34,9.0,13434.0,3012.63,1469.75
Semi-detached,Semi-detachedD_1.txt,H3,hybrid_bidirectional,worst,154.948,5.25,6.75,14265.0,3189.47,1525.07
Semi-detached,Semi-detachedD_1.txt,H3,hybrid_bidirectional,best,148.201,2.66,0.675,5910.0,3240.61,1516.6
Semi-detached,Semi-detachedD_27.txt,H3,safe_unidirectional,best,373.231,2.38,5.625,7698.0,3012.63,1426.49
Semi-detached,Semi-detachedA_11.txt,H3,safe_unidirectional,worst,370.327,3.99,8.775,12591.0,2803.19,1371.35
Semi-detached,Semi-detachedD_27.txt,H3,hybrid_bidirectional,worst,137.615,5.11,3.375,12351.0,3193.81,1453.79
Semi-detached,Semi-detachedA_11.txt,H3,safe_unidirectional,best,346.075,2.03,5.625,6963.0,2803.19,1335.53
Semi-detached,Semi-detachedD_27.txt,H3,hybrid_bidirectional,best,135.569,2.52,0.45,5508.0,3232.73,1464.97
Detached,DetachedA_3.txt,H3,safe_unidirectional,worst,412.585,4.27,9.675,13611.0,3055.96,1503.7
Semi-detached,Semi-detachedA_11.txt,H3,hybrid_bidirectional,worst,129.182,4.69,3.825,11685.0,2966.36,1379.29
Semi-detached,Semi-detachedA_11.txt,H3,hybrid_bidirectional,best,127.028,2.24,0.45,4920.0,3003.51,1376.28
Detached,DetachedA_3.txt,H3,safe_unidirectional,best,385.169,2.24,5.85,7512.0,3055.96,1458.44
Semi-detached,Semi-detachedA_58.txt,H3,safe_unidirectional,worst,391.064,4.55,8.55,13659.0,2987.86,1460.27
Detached,DetachedA_3.txt,H3,hybrid_bidirectional,worst,145.233,5.11,3.825,12567.0,3225.98,1496.48
Detached,DetachedA_3.txt,H3,hybrid_bidirectional,best,140.684,2.45,0.225,5253.0,3270.62,1517.47
Semi-detached,Semi-detachedA_58.txt,H3,safe_unidirectional,best,368.573,2.17,6.525,7689.0,2987.86,1421.47
Semi-detached,Semi-detachedD_18.txt,H3,safe_unidirectional,worst,394.749,4.27,9.45,13503.0,2978.7,1457.19
Semi-detached,Semi-detachedA_58.txt,H3,hybrid_bidirectional,worst,159.633,5.25,3.375,12645.0,3164.0,1449.6
Semi-detached,Semi-detachedA_58.txt,H3,hybrid_bidirectional,best,151.057,2.45,0.225,5253.0,3209.6,1462.7
Semi-detached,Semi-detachedD_18.txt,H3,safe_unidirectional,best,366.543,2.17,5.85,7365.0,2978.7,1412.2
Detached,DetachedD_0.txt,H3,safe_unidirectional,worst,413.4,4.27,10.125,13827.0,3075.16,1502.11
Semi-detached,Semi-detachedD_18.txt,H3,hybrid_bidirectional,worst,147.26,5.04,4.05,12528.0,3144.3,1410.07
Semi-detached,Semi-detachedD_36.txt,H3,safe_unidirectional,worst,416.98,4.55,9.225,13983.0,3163.79,1543.74
Semi-detached,Semi-detachedD_18.txt,H3,hybrid_bidirectional,best,145.35,2.31,0.675,5175.0,3186.25,1441.67
Detached,DetachedD_0.txt,H3,safe_unidirectional,best,385.189,2.31,6.075,7767.0,3075.16,1446.1
Semi-detached,Semi-detachedA_49.txt,H3,safe_unidirectional,worst,406.578,4.27,9.0,13287.0,3074.08,1509.19
Semi-detached,Semi-detachedD_36.txt,H3,safe_unidirectional,best,389.916,2.45,5.85,7953.0,3163.79,1489.16
Detached,DetachedD_0.txt,H3,hybrid_bidirectional,worst,145.932,5.11,4.5,12891.0,3253.87,1525.73
Semi-detached,Semi-detachedD_36.txt,H3,hybrid_bidirectional,worst,148.597,5.32,2.925,12576.0,3353.09,1497.64
Detached,DetachedD_0.txt,H3,hybrid_bidirectional,best,140.288,2.52,0.45,5508.0,3304.01,1531.29
Semi-detached,Semi-detachedA_49.txt,H3,safe_unidirectional,best,384.241,2.31,6.075,7767.0,3074.08,1457.83
Semi-detached,Semi-detachedD_36.txt,H3,hybrid_bidirectional,best,152.154,2.59,0.225,5547.0,3387.8,1521.81
Semi-detached,Semi-detachedD_31.txt,H3,safe_unidirectional,worst,385.082,3.92,8.55,12336.0,2936.71,1433.17
Semi-detached,Semi-detachedA_49.txt,H3,hybrid_bidirectional,worst,144.078,5.11,3.15,12243.0,3256.02,1502.59
Semi-detached,Semi-detachedA_49.txt,H3,hybrid_bidirectional,best,143.654,2.45,0.9,5577.0,3284.4,1513.63
Semi-detached,Semi-detachedA_1.txt,H3,safe_unidirectional,worst,385.57,4.06,9.225,12954.0,2936.77,1429.75
Semi-detached,Semi-detachedD_31.txt,H3,safe_unidirectional,best,360.467,2.17,5.85,7365.0,2936.71,1382.57
Semi-detached,Semi-detachedD_31.txt,H3,hybrid_bidirectional,worst,140.313,4.69,2.925,11253.0,3096.51,1435.72
Semi-detached,Semi-detachedA_1.txt,H3,safe_unidirectional,best,359.728,2.17,5.625,7257.0,2936.77,1384.15
Semi-detached,Semi-detachedD_31.txt,H3,hybrid_bidirectional,best,136.806,2.31,0.675,5175.0,3129.4,1434.47
Detached,DetachedA_1.txt,H3,safe_unidirectional,worst,403.342,4.2,8.775,13032.0,3106.69,1500.29
Semi-detached,Semi-detachedA_1.txt,H3,hybrid_bidirectional,worst,141.653,4.76,3.6,11724.0,3106.91,1433.65
Semi-detached,Semi-detachedA_1.txt,H3,hybrid_bidirectional,best,138.6,2.31,0.225,4959.0,3150.77,1449.44
Detached,DetachedA_1.txt,H3,safe_unidirectional,best,380.737,2.31,6.075,7767.0,3106.69,1462.82
Semi-detached,Semi-detachedD_5.txt,H3,safe_unidirectional,worst,397.263,4.13,9.0,12993.0,3047.06,1483.97
Detached,DetachedA_1.txt,H3,hybrid_bidirectional,worst,145.416,4.9,3.15,11802.0,3295.22,1494.57
Detached,DetachedA_1.txt,H3,hybrid_bidirectional,best,140.652,2.45,0.45,5361.0,3330.39,1499.35
Semi-detached,Semi-detachedD_5.txt,H3,safe_unidirectional,best,373.106,2.24,5.85,7512.0,3047.06,1438.36
Semi-detached,Semi-detachedD_24.txt,H3,safe_unidirectional,worst,401.311,3.78,9.225,12366.0,3126.56,1511.58
Semi-detached,Semi-detachedD_5.txt,H3,hybrid_bidirectional,worst,139.28,4.83,3.825,11979.0,3228.76,1477.68
Semi-detached,Semi-detachedD_5.txt,H3,hybrid_bidirectional,best,140.398,2.38,0.45,5214.0,3269.57,1513.56
Semi-detached,Semi-detachedD_24.txt,H3,safe_unidirectional,best,376.15,2.45,5.175,7629.0,3126.56,1469.83
Detached,DetachedA_13.txt,H3,safe_unidirectional,worst,405.999,4.2,8.775,13032.0,3079.18,1499.27
Semi-detached,Semi-detachedD_24.txt,H3,hybrid_bidirectional,worst,146.956,4.69,1.575,10605.0,3337.9,1521.71
Semi-detached,Semi-detachedD_22.txt,H3,safe_unidirectional,worst,379.481,3.64,9.675,12288.0,2912.61,1401.73
Semi-detached,Semi-detachedD_24.txt,H3,hybrid_bidirectional,best,144.575,2.38,0.45,5214.0,3355.93,1534.87
Detached,DetachedA_13.txt,H3,safe_unidirectional,best,386.337,2.24,6.075,7620.0,3079.18,1463.82
Semi-detached,Semi-detachedA_48.txt,H3,safe_unidirectional,worst,395.93,3.99,8.775,12591.0,3041.2,1492.8
Semi-detached,Semi-detachedD_22.txt,H3,safe_unidirectional,best,351.546,2.17,5.4,7149.0,2912.61,1357.21
Detached,DetachedA_13.txt,H3,hybrid_bidirectional,worst,135.08,4.76,2.7,11292.0,3275.77,1456.49
Semi-detached,Semi-detachedD_22.txt,H3,hybrid_bidirectional,worst,124.09,4.62,2.025,10674.0,3099.66,1381.2
Detached,DetachedA_13.txt,H3,hybrid_bidirectional,best,141.547,2.38,0.45,5214.0,3300.81,1502.42
Semi-detached,Semi-detachedA_48.txt,H3,safe_unidirectional,best,371.662,2.31,5.625,7551.0,3041.2,1448.02
Semi-detached,Semi-detachedD_22.txt,H3,hybrid_bidirectional,best,127.099,2.24,0.45,4920.0,3120.61,1418.57
Semi-detached,Semi-detachedD_25.txt,H3,safe_unidirectional,worst,373.508,3.92,9.225,12660.0,2865.3,1384.21
Semi-detached,Semi-detachedA_48.txt,H3,hybrid_bidirectional,worst,141.767,4.69,2.925,11253.0,3221.99,1448.75
Semi-detached,Semi-detachedA_48.txt,H3,hybrid_bidirectional,best,140.857,2.45,0.45,5361.0,3253.07,1492.31
Semi-detached,Semi-detachedD_21.txt,H3,safe_unidirectional,worst,383.945,4.06,9.225,12954.0,2900.18,1421.71
Semi-detached,Semi-detachedD_25.txt,H3,safe_unidirectional,best,354.813,2.17,5.85,7365.0,2865.3,1345.39
Semi-detached,Semi-detachedD_25.txt,H3,hybrid_bidirectional,worst,122.509,4.69,2.25,10929.0,3049.69,1339.75
Semi-detached,Semi-detachedD_21.txt,H3,safe_unidirectional,best,360.711,2.24,6.075,7620.0,2900.18,1371.34
Semi-detached,Semi-detachedD_25.txt,H3,hybrid_bidirectional,best,121.807,2.24,0.45,4920.0,3075.51,1388.37
Detached,DetachedA_0.txt,H3,safe_unidirectional,worst,413.591,4.41,9.0,13581.0,3074.4,1498.95
Semi-detached,Semi-detachedD_21.txt,H3,hybrid_bidirectional,worst,137.55,4.83,3.15,11655.0,3060.94,1425.75
Semi-detached,Semi-detachedD_21.txt,H3,hybrid_bidirectional,best,134.063,2.38,0.45,5214.0,3101.55,1438.76
Detached,DetachedA_0.txt,H3,safe_unidirectional,best,385.376,2.31,6.075,7767.0,3074.4,1445.69
Semi-detached,Semi-detachedD_26.txt,H3,safe_unidirectional,worst,388.399,4.34,8.775,13326.0,2939.57,1427.09
