Archetype,CAH Type,Operation,Solar,CAPEX,OPEX Savings
Semi-detached,H2,hybrid_bidirectional,best,8067.0,1399.0374
Semi-detached,H1,hybrid_bidirectional,worst,28473.0,2082.7904
Semi-detached,H2,safe_unidirectional,best,11760.0,1258.0064
Semi-detached,H2,safe_unidirectional,worst,20019.0,1218.5124
Semi-detached,H2,hybrid_bidirectional,best,8322.0,1404.3234
Semi-detached,H1,hybrid_bidirectional,worst,28737.0,2075.0974
Semi-detached,H2,hybrid_bidirectional,worst,15432.0,1401.2784000000001
Semi-detached,H1,hybrid_bidirectional,best,18066.0,2143.2964
Detached,H1,safe_unidirectional,best,19119.0,2017.1598000000004
Detached,H2,safe_unidirectional,worst,21687.0,1216.5278
Semi-detached,H1,safe_unidirectional,worst,29592.0,1902.0754000000002
Semi-detached,H1,hybrid_bidirectional,best,18126.0,2133.4684
Semi-detached,H2,safe_unidirectional,best,12153.0,1244.5824
Semi-detached,H2,hybrid_bidirectional,best,7773.0,1410.7374
Semi-detached,H1,safe_unidirectional,worst,28797.0,1946.6254000000001
Detached,H1,hybrid_bidirectional,worst,28629.0,2111.6208
Semi-detached,H2,safe_unidirectional,worst,20745.0,1207.6764
Semi-detached,H2,hybrid_bidirectional,worst,15795.0,1394.2904
Semi-detached,H1,hybrid_bidirectional,best,17871.0,2137.6074
Semi-detached,H1,safe_unidirectional,best,19365.0,1950.8464000000001
Detached,H2,safe_unidirectional,best,12702.0,1263.1188
Semi-detached,H2,hybrid_bidirectional,worst,16089.0,1404.5384
Semi-detached,H1,safe_unidirectional,worst,29160.0,1927.8874
Semi-detached,H2,hybrid_bidirectional,best,8067.0,1403.9164
Semi-detached,H1,safe_unidirectional,best,18747.0,1972.2854000000002
Semi-detached,H2,hybrid_bidirectional,best,7920.0,1417.5434
Terraced,H1,hybrid_bidirectional,worst,27924.0,2024.8418
Terraced,H2,safe_unidirectional,best,12006.0,1216.5128
Semi-detached,H2,safe_unidirectional,worst,20421.0,1192.6234
Semi-detached,H1,safe_unidirectional,best,18825.0,1983.6244000000002
Semi-detached,H2,safe_unidirectional,worst,20568.0,1213.5674
Semi-detached,H1,hybrid_bidirectional,worst,28443.0,2077.8874
Terraced,H1,hybrid_bidirectional,best,17832.0,2082.1448
Semi-detached,H1,safe_unidirectional,worst,30042.0,1934.1834000000001
Terraced,H2,hybrid_bidirectional,worst,15501.0,1348.2218
Semi-detached,H1,safe_unidirectional,worst,29082.0,1948.5984
Semi-detached,H1,hybrid_bidirectional,worst,28119.0,2079.2244
Semi-detached,H2,safe_unidirectional,best,12525.0,1221.1134
Semi-detached,H1,hybrid_bidirectional,best,18087.0,2135.0684
Semi-detached,H2,safe_unidirectional,best,12192.0,1241.5824
Terraced,H2,hybrid_bidirectional,best,7704.0,1360.8898
Semi-detached,H1,safe_unidirectional,best,19119.0,1980.1124
Semi-detached,H1,hybrid_bidirectional,best,17928.0,2139.7144000000003
Terraced,H2,safe_unidirectional,worst,20451.0,1161.8868
Semi-detached,H2,hybrid_bidirectional,worst,16080.0,1385.6454
Semi-detached,H1,safe_unidirectional,best,18609.0,1999.2534
Semi-detached,H2,hybrid_bidirectional,worst,16197.0,1402.8704
Semi-detached,H2,safe_unidirectional,worst,20421.0,1194.2234
Semi-detached,H2,hybrid_bidirectional,best,8322.0,1397.0844
Semi-detached,H1,hybrid_bidirectional,worst,28875.0,2074.2604
Terraced,H1,safe_unidirectional,worst,28719.0,1892.2268
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1413.1364
Semi-detached,H1,hybrid_bidirectional,worst,28002.0,2079.7524000000003
Terraced,H2,safe_unidirectional,best,12222.0,1195.9718
Semi-detached,H2,safe_unidirectional,worst,20460.0,1202.0084000000002
Semi-detached,H1,hybrid_bidirectional,best,18243.0,2132.5934
Semi-detached,H1,hybrid_bidirectional,best,17733.0,2135.7684
Terraced,H1,safe_unidirectional,best,18423.0,1942.3008
Semi-detached,H2,safe_unidirectional,best,12300.0,1226.6634
Terraced,H2,hybrid_bidirectional,worst,16266.0,1344.3748
Semi-detached,H1,safe_unidirectional,worst,29778.0,1927.6434000000002
Semi-detached,H1,safe_unidirectional,worst,29415.0,1940.4394000000002
Semi-detached,H2,safe_unidirectional,best,12525.0,1234.6804
Semi-detached,H2,hybrid_bidirectional,worst,16452.0,1391.3074000000001
Terraced,H2,hybrid_bidirectional,best,8067.0,1356.3898
Terraced,H1,hybrid_bidirectional,worst,27492.0,2028.1178
Semi-detached,H2,safe_unidirectional,worst,21510.0,1198.9694
Semi-detached,H1,safe_unidirectional,best,19041.0,1980.7414
Semi-detached,H2,hybrid_bidirectional,worst,15942.0,1377.6794
Semi-detached,H2,safe_unidirectional,worst,20343.0,1212.1904
Semi-detached,H1,safe_unidirectional,best,19149.0,1976.8344000000002
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1408.2834
Terraced,H1,hybrid_bidirectional,best,17478.0,2084.9548
Terraced,H1,safe_unidirectional,worst,28827.0,1904.3287999999998
Semi-detached,H2,hybrid_bidirectional,best,8175.0,1396.1074
Semi-detached,H1,hybrid_bidirectional,worst,28776.0,2075.5404
Semi-detached,H2,safe_unidirectional,best,12780.0,1240.3724
Semi-detached,H1,hybrid_bidirectional,worst,28227.0,2079.1924
Semi-detached,H2,safe_unidirectional,best,12231.0,1249.2874000000002
Semi-detached,H1,safe_unidirectional,worst,28974.0,1942.8564000000001
Semi-detached,H1,hybrid_bidirectional,best,18165.0,2132.5694000000003
Semi-detached,H2,hybrid_bidirectional,worst,17001.0,1379.7924
Terraced,H2,safe_unidirectional,worst,20274.0,1159.8018
Terraced,H1,safe_unidirectional,best,18462.0,1950.4597999999999
Semi-detached,H1,hybrid_bidirectional,best,18174.0,2129.3994000000002
Semi-detached,H2,hybrid_bidirectional,worst,16020.0,1400.9704000000002
Semi-detached,H1,safe_unidirectional,worst,28797.0,1948.7824
Semi-detached,H2,hybrid_bidirectional,best,8361.0,1396.2674
Semi-detached,H1,safe_unidirectional,best,18864.0,1993.4774000000002
Terraced,H1,hybrid_bidirectional,worst,27786.0,2032.0338
Semi-detached,H2,hybrid_bidirectional,best,7920.0,1408.2474
Terraced,H2,safe_unidirectional,best,11976.0,1194.4058
Semi-detached,H2,safe_unidirectional,worst,21117.0,1198.3114
Semi-detached,H1,safe_unidirectional,best,18354.0,2005.5914
Semi-detached,H2,safe_unidirectional,worst,20745.0,1204.2854
Semi-detached,H1,hybrid_bidirectional,worst,27933.0,2085.4444000000003
Terraced,H1,hybrid_bidirectional,best,17616.0,2083.8687999999997
Terraced,H2,hybrid_bidirectional,worst,15363.0,1332.9868000000001
Semi-detached,H1,safe_unidirectional,worst,28425.0,1941.9994000000002
Semi-detached,H1,safe_unidirectional,worst,29964.0,1914.8614000000002
Semi-detached,H1,hybrid_bidirectional,worst,28218.0,2087.8784
Semi-detached,H2,safe_unidirectional,best,12555.0,1238.4574
Semi-detached,H1,hybrid_bidirectional,best,17811.0,2139.1224
Semi-detached,H2,safe_unidirectional,best,12702.0,1237.6204
Terraced,H2,hybrid_bidirectional,best,7665.0,1342.7788
Semi-detached,H1,hybrid_bidirectional,best,17448.0,2145.3414000000002
Semi-detached,H1,safe_unidirectional,best,18639.0,1985.2984000000001
Terraced,H2,safe_unidirectional,worst,20157.0,1168.8318
Semi-detached,H2,hybrid_bidirectional,worst,17040.0,1388.8664
Semi-detached,H1,safe_unidirectional,best,19266.0,1971.4004
Semi-detached,H2,hybrid_bidirectional,worst,16422.0,1383.4644
Semi-detached,H2,safe_unidirectional,worst,20166.0,1204.0864000000001
Semi-detached,H2,hybrid_bidirectional,best,8253.0,1401.7304
Terraced,H1,safe_unidirectional,worst,29043.0,1887.4178
Semi-detached,H1,hybrid_bidirectional,worst,27453.0,2080.3684000000003
Semi-detached,H2,hybrid_bidirectional,best,8322.0,1398.1314
Terraced,H2,safe_unidirectional,best,11937.0,1207.2258000000002
Semi-detached,H1,hybrid_bidirectional,worst,28767.0,2061.0154
Semi-detached,H2,safe_unidirectional,worst,20382.0,1216.0264
Semi-detached,H1,hybrid_bidirectional,best,17625.0,2138.9914
Terraced,H2,hybrid_bidirectional,worst,15579.0,1349.8128000000002
Terraced,H1,safe_unidirectional,best,18531.0,1931.3447999999999
Semi-detached,H2,safe_unidirectional,best,12309.0,1243.3774
Semi-detached,H1,hybrid_bidirectional,best,18204.0,2128.4184
Semi-detached,H1,safe_unidirectional,worst,29523.0,1939.8554000000001
Semi-detached,H1,safe_unidirectional,worst,29562.0,1933.1904000000002
Semi-detached,H2,safe_unidirectional,best,11829.0,1252.6684
Terraced,H2,hybrid_bidirectional,best,7704.0,1357.9258
Semi-detached,H2,hybrid_bidirectional,worst,16011.0,1388.8454000000002
Terraced,H1,hybrid_bidirectional,worst,27738.0,2014.2158
Semi-detached,H2,safe_unidirectional,worst,19656.0,1210.7584000000002
Semi-detached,H1,safe_unidirectional,best,18972.0,1995.3954
Semi-detached,H2,hybrid_bidirectional,worst,15981.0,1394.8314
Semi-detached,H2,safe_unidirectional,worst,21255.0,1180.4714
Semi-detached,H1,safe_unidirectional,best,18894.0,1991.0434
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1406.1744
Terraced,H1,hybrid_bidirectional,best,17793.0,2069.5317999999997
Terraced,H1,safe_unidirectional,worst,29052.0,1905.4548
Semi-detached,H2,hybrid_bidirectional,best,7704.0,1400.1154000000001
Semi-detached,H1,hybrid_bidirectional,worst,28551.0,2084.5554
Semi-detached,H2,safe_unidirectional,best,11799.0,1250.1404
Semi-detached,H1,hybrid_bidirectional,worst,28698.0,2072.4494
Semi-detached,H2,safe_unidirectional,best,12780.0,1224.5224
Semi-detached,H1,safe_unidirectional,worst,29877.0,1929.2424
Semi-detached,H1,hybrid_bidirectional,best,18096.0,2141.8674
Terraced,H1,safe_unidirectional,best,18453.0,1949.4787999999999
Semi-detached,H2,hybrid_bidirectional,worst,15501.0,1391.7634
Terraced,H2,safe_unidirectional,worst,20049.0,1156.6958
Semi-detached,H1,hybrid_bidirectional,best,18027.0,2140.0774
Semi-detached,H1,safe_unidirectional,worst,28974.0,1959.8974
Semi-detached,H2,hybrid_bidirectional,worst,17040.0,1379.0444
Semi-detached,H2,hybrid_bidirectional,best,7812.0,1404.7904
Semi-detached,H1,safe_unidirectional,best,19188.0,1980.0544
Terraced,H1,hybrid_bidirectional,worst,28080.0,2030.5877999999998
Semi-detached,H2,hybrid_bidirectional,best,8400.0,1395.9284
Terraced,H2,safe_unidirectional,best,12084.0,1194.0368
Semi-detached,H2,safe_unidirectional,worst,20931.0,1208.2364
Semi-detached,H1,safe_unidirectional,best,18531.0,2009.2134
Semi-detached,H2,safe_unidirectional,worst,21108.0,1193.9874
Terraced,H1,hybrid_bidirectional,best,17517.0,2084.1408
Semi-detached,H1,hybrid_bidirectional,worst,28473.0,2076.3414000000002
Terraced,H2,hybrid_bidirectional,worst,15756.0,1333.8848
Semi-detached,H1,safe_unidirectional,worst,30435.0,1921.3544000000002
Semi-detached,H1,hybrid_bidirectional,worst,27855.0,2092.9234
Semi-detached,H1,safe_unidirectional,worst,29631.0,1926.9254
Semi-detached,H2,safe_unidirectional,best,12486.0,1244.6224
Semi-detached,H1,hybrid_bidirectional,best,18213.0,2133.7364000000002
Terraced,H2,hybrid_bidirectional,best,7920.0,1348.9878
Semi-detached,H2,safe_unidirectional,best,12339.0,1234.2524
Semi-detached,H1,hybrid_bidirectional,best,17586.0,2148.5294
Terraced,H2,safe_unidirectional,worst,20598.0,1170.7098
Semi-detached,H1,safe_unidirectional,best,19374.0,1975.4334000000001
Semi-detached,H2,hybrid_bidirectional,worst,16599.0,1396.0034
Semi-detached,H1,safe_unidirectional,best,18972.0,1973.1804000000002
Semi-detached,H2,hybrid_bidirectional,worst,16668.0,1387.9894
Terraced,H1,safe_unidirectional,worst,28533.0,1895.5937999999999
Semi-detached,H2,safe_unidirectional,worst,20814.0,1193.4484
Semi-detached,H2,hybrid_bidirectional,best,8214.0,1408.6534000000001
Semi-detached,H1,hybrid_bidirectional,worst,29325.0,2073.0804000000003
Terraced,H2,safe_unidirectional,best,12153.0,1214.3728
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1404.5624
Semi-detached,H1,hybrid_bidirectional,worst,28473.0,2078.4454
Semi-detached,H2,safe_unidirectional,worst,20304.0,1230.5464
Semi-detached,H1,hybrid_bidirectional,best,18498.0,2130.2364000000002
Terraced,H1,safe_unidirectional,best,18600.0,1932.3377999999998
Terraced,H2,hybrid_bidirectional,worst,16206.0,1343.7498
Semi-detached,H2,safe_unidirectional,best,12702.0,1234.2644
Semi-detached,H1,hybrid_bidirectional,best,17958.0,2136.0634
Semi-detached,H1,safe_unidirectional,worst,28248.0,1951.5414
Semi-detached,H1,safe_unidirectional,worst,29454.0,1935.8304
Semi-detached,H2,safe_unidirectional,best,12123.0,1270.1354000000001
Terraced,H2,hybrid_bidirectional,best,7704.0,1354.9908
Semi-detached,H2,hybrid_bidirectional,worst,16452.0,1380.9344
Terraced,H1,hybrid_bidirectional,worst,27630.0,2024.7687999999998
Semi-detached,H1,safe_unidirectional,best,18276.0,1996.7294000000002
Semi-detached,H2,safe_unidirectional,worst,21657.0,1189.5024
Semi-detached,H2,hybrid_bidirectional,worst,15648.0,1398.3904
Semi-detached,H2,safe_unidirectional,worst,21147.0,1194.3944000000001
Semi-detached,H1,safe_unidirectional,best,18825.0,1992.0174000000002
Semi-detached,H2,hybrid_bidirectional,best,8322.0,1398.7124000000001
Terraced,H1,hybrid_bidirectional,best,17763.0,2072.6258
Terraced,H1,safe_unidirectional,worst,29709.0,1878.6247999999998
Semi-detached,H2,hybrid_bidirectional,best,7743.0,1410.1724
Semi-detached,H1,hybrid_bidirectional,worst,27198.0,2088.7314
Semi-detached,H2,safe_unidirectional,best,12948.0,1223.0694
Semi-detached,H1,hybrid_bidirectional,worst,28551.0,2087.0154
Semi-detached,H2,safe_unidirectional,best,12486.0,1229.8344
Semi-detached,H1,safe_unidirectional,worst,29121.0,1933.0104000000001
Semi-detached,H1,hybrid_bidirectional,best,17331.0,2142.0704
Terraced,H1,safe_unidirectional,best,19002.0,1928.1277999999998
Terraced,H2,safe_unidirectional,worst,20019.0,1163.8278
Semi-detached,H2,hybrid_bidirectional,worst,17373.0,1377.9904000000001
Semi-detached,H1,hybrid_bidirectional,best,17919.0,2147.5184
Semi-detached,H1,safe_unidirectional,worst,28455.0,1930.9374
Semi-detached,H2,hybrid_bidirectional,worst,16824.0,1386.6534000000001
Semi-detached,H2,hybrid_bidirectional,best,8547.0,1392.8544
Semi-detached,H1,safe_unidirectional,best,18894.0,1973.0604
Terraced,H1,hybrid_bidirectional,worst,29031.0,2025.7848
Semi-detached,H2,hybrid_bidirectional,best,8175.0,1406.2434
Terraced,H2,safe_unidirectional,best,12084.0,1197.4598
Semi-detached,H2,safe_unidirectional,worst,19587.0,1219.4764
Semi-detached,H1,safe_unidirectional,best,18462.0,1985.6244000000002
Semi-detached,H2,safe_unidirectional,worst,21039.0,1206.0984
Terraced,H1,hybrid_bidirectional,best,18096.0,2083.3178
Semi-detached,H1,hybrid_bidirectional,worst,28365.0,2078.7654
Terraced,H2,hybrid_bidirectional,worst,15501.0,1333.5488
Terraced,H1,safe_unidirectional,worst,29091.0,1892.2058
Semi-detached,H1,hybrid_bidirectional,worst,27600.0,2082.7004
Semi-detached,H2,safe_unidirectional,best,11721.0,1252.5034
Semi-detached,H1,safe_unidirectional,worst,29925.0,1933.0604
Semi-detached,H1,hybrid_bidirectional,best,18096.0,2124.4304
Terraced,H2,hybrid_bidirectional,best,7959.0,1345.6178
Semi-detached,H2,safe_unidirectional,best,12378.0,1247.2514
Semi-detached,H1,hybrid_bidirectional,best,17526.0,2140.7884
Terraced,H2,safe_unidirectional,worst,21000.0,1150.9798
Semi-detached,H2,hybrid_bidirectional,worst,15147.0,1408.5584000000001
Terraced,H1,safe_unidirectional,best,18531.0,1938.4037999999998
Semi-detached,H1,safe_unidirectional,best,19110.0,1976.5404
Semi-detached,H2,hybrid_bidirectional,worst,16599.0,1399.7614
Semi-detached,H2,hybrid_bidirectional,best,7704.0,1418.0474
Terraced,H1,safe_unidirectional,worst,27660.0,1907.8788
Semi-detached,H2,safe_unidirectional,worst,20559.0,1188.2704
Terraced,H1,hybrid_bidirectional,worst,28266.0,2019.6337999999998
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1410.5984
Terraced,H2,safe_unidirectional,best,12741.0,1198.5298
Semi-detached,H1,hybrid_bidirectional,worst,28668.0,2074.1114000000002
Semi-detached,H2,safe_unidirectional,worst,19842.0,1196.6474
Terraced,H1,hybrid_bidirectional,best,17832.0,2073.3518
Terraced,H1,safe_unidirectional,best,18315.0,1954.5348
Terraced,H2,hybrid_bidirectional,worst,16815.0,1332.5158000000001
Semi-detached,H1,safe_unidirectional,worst,29268.0,1935.3124
Semi-detached,H2,safe_unidirectional,best,12378.0,1224.4724
Semi-detached,H1,hybrid_bidirectional,best,18096.0,2129.3984
Semi-detached,H1,safe_unidirectional,worst,29268.0,1926.8814000000002
Semi-detached,H2,safe_unidirectional,best,11937.0,1235.5284000000001
Terraced,H2,hybrid_bidirectional,best,8253.0,1347.3218000000002
Terraced,H1,hybrid_bidirectional,worst,26679.0,2033.4638
Semi-detached,H2,hybrid_bidirectional,worst,16089.0,1382.8434
Semi-detached,H1,safe_unidirectional,best,19002.0,1975.4094
Terraced,H2,safe_unidirectional,worst,20598.0,1156.2728
Semi-detached,H2,hybrid_bidirectional,worst,15501.0,1391.0814
Semi-detached,H1,safe_unidirectional,best,18894.0,1977.8204
Semi-detached,H2,safe_unidirectional,worst,21225.0,1195.6484
Semi-detached,H2,hybrid_bidirectional,best,8253.0,1393.5874000000001
Terraced,H1,hybrid_bidirectional,best,17331.0,2088.7478
Terraced,H1,safe_unidirectional,worst,29700.0,1877.4578
Semi-detached,H2,hybrid_bidirectional,best,7851.0,1399.7994
Semi-detached,H1,hybrid_bidirectional,worst,27933.0,2078.9604
Terraced,H2,safe_unidirectional,best,12261.0,1192.5088
Semi-detached,H1,hybrid_bidirectional,worst,28188.0,2078.6124
Semi-detached,H2,safe_unidirectional,best,12741.0,1233.4734
Semi-detached,H1,safe_unidirectional,worst,29268.0,1933.7364000000002
Semi-detached,H1,hybrid_bidirectional,best,18018.0,2124.9984
Terraced,H2,safe_unidirectional,worst,19068.0,1177.2358
Terraced,H1,safe_unidirectional,best,18747.0,1916.2058
Terraced,H2,hybrid_bidirectional,worst,16059.0,1322.4248
Semi-detached,H1,hybrid_bidirectional,best,17988.0,2137.1314
Semi-detached,H1,safe_unidirectional,worst,29523.0,1927.1764
Semi-detached,H2,hybrid_bidirectional,worst,16962.0,1384.1154000000001
Terraced,H2,hybrid_bidirectional,best,7881.0,1337.4528
Semi-detached,H1,safe_unidirectional,best,18894.0,1976.0804
Terraced,H1,hybrid_bidirectional,worst,28836.0,2025.2187999999999
Terraced,H2,safe_unidirectional,best,11790.0,1203.7448
Semi-detached,H2,safe_unidirectional,worst,20823.0,1203.3604
Semi-detached,H2,hybrid_bidirectional,best,8361.0,1398.8754000000001
Semi-detached,H1,safe_unidirectional,best,18864.0,1975.0264000000002
Semi-detached,H2,safe_unidirectional,worst,20745.0,1193.6974
Terraced,H1,hybrid_bidirectional,best,18126.0,2081.3568
Terraced,H2,hybrid_bidirectional,worst,14805.0,1347.0768
Semi-detached,H1,hybrid_bidirectional,worst,28581.0,2074.2404
Terraced,H1,safe_unidirectional,worst,29052.0,1894.4058
Semi-detached,H1,hybrid_bidirectional,worst,28179.0,2077.7154
Semi-detached,H2,safe_unidirectional,best,12417.0,1232.4184
Terraced,H2,hybrid_bidirectional,best,7557.0,1356.3148
Semi-detached,H1,safe_unidirectional,worst,29709.0,1921.9664
Semi-detached,H2,safe_unidirectional,best,12447.0,1236.0274
Semi-detached,H1,hybrid_bidirectional,best,18273.0,2124.0974
Semi-detached,H1,hybrid_bidirectional,best,17910.0,2128.9834
Semi-detached,H2,hybrid_bidirectional,worst,16383.0,1388.5364
Terraced,H2,safe_unidirectional,worst,21177.0,1145.0208
Terraced,H1,safe_unidirectional,best,18423.0,1935.9818
Semi-detached,H2,hybrid_bidirectional,worst,16089.0,1394.6604
Semi-detached,H1,safe_unidirectional,best,19188.0,1971.4294
Terraced,H1,safe_unidirectional,worst,28758.0,1903.5828
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1398.4354
Semi-detached,H2,safe_unidirectional,worst,20529.0,1200.9994000000002
Terraced,H1,hybrid_bidirectional,worst,27786.0,2031.8218
Semi-detached,H2,hybrid_bidirectional,best,7998.0,1404.6024
Terraced,H2,safe_unidirectional,best,12516.0,1185.6878000000002
Semi-detached,H2,safe_unidirectional,worst,20706.0,1190.9774
